Specification,NetworkFile,Epsilon,Delta,TimeTaken,Counterexample,FairRegion,FairRegionPercent,DebugCurRegion,JSMADimension,DeepimportanceDimension
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,25.38156533241272,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,25.559290409088135,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,25.70533561706543,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,25.795400619506836,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,25.885462522506714,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,25.973808526992798,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,26.082584381103516,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,26.182523488998413,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,26.28875756263733,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,26.395304441452026,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,26.522634506225586,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,26.639975786209106,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,26.7517831325531,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,26.83562707901001,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,26.946762084960938,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,27.056738138198853,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,27.20092225074768,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,27.308000326156616,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,27.434922695159912,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,27.598735809326172,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,27.756085634231567,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,27.89684557914734,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,28.018526554107666,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,28.179271697998047,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,28.32264757156372,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,28.43299961090088,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,28.589767694473267,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,28.700096607208252,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,28.811822652816772,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,28.950971603393555,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,29.02367663383484,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,29.10767388343811,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,29.20605993270874,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,29.278117179870605,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,29.34962224960327,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,29.57031536102295,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,29.65801739692688,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,29.792819499969482,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,29.92053532600403,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,29.997726440429688,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,30.117217302322388,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,30.22570538520813,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,30.412019729614258,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,30.512979745864868,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,30.631280660629272,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,30.74411654472351,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,30.81522846221924,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,30.94209122657776,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,31.08438730239868,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,31.199650287628174,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,31.3428213596344,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,31.470093250274658,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,31.596067190170288,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,31.738333225250244,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,31.881555318832397,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,31.979031562805176,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,32.092063903808594,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,32.21713876724243,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,32.29160261154175,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,32.3658447265625,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,32.48881769180298,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,32.583197832107544,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,32.6671679019928,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,32.80077576637268,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,32.882776498794556,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,33.021934509277344,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,33.105950355529785,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,33.22228503227234,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,33.30613112449646,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,33.42361116409302,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,33.504754066467285,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,33.66863989830017,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,33.78321290016174,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,33.85680079460144,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,33.9733247756958,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,34.05622982978821,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,34.17273283004761,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,34.249815702438354,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,34.44907474517822,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,34.54776883125305,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,34.67792081832886,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,34.824097871780396,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,34.95439410209656,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,35.14886808395386,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,35.25302481651306,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,35.364994764328,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,35.455190658569336,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,35.65174746513367,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,35.742679595947266,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,35.88781952857971,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,36.13198232650757,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,36.30277156829834,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,36.4818856716156,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,36.57750654220581,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,36.681344509124756,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,36.79040336608887,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,36.91044330596924,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,37.00037908554077,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,37.35152983665466,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,37.454593896865845,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,37.643789768218994,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,37.85947346687317,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,37.95017147064209,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,38.023104667663574,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,38.105095624923706,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,38.22824954986572,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,38.31824445724487,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,38.52704668045044,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,38.65155076980591,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,38.75520300865173,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,38.88133430480957,[],[],0,,,
