Specification,NetworkFile,Epsilon,Delta,TimeTaken,Counterexample,FairRegion,FairRegionPercent,DebugCurRegion,JSMADimension,DeepimportanceDimension
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,20.74251914024353,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,21.11214327812195,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,21.269752502441406,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,21.6135995388031,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,21.86014151573181,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,22.29917573928833,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,22.46330690383911,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,23.20426368713379,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,23.452966451644897,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,23.70485830307007,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,24.059447526931763,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,24.251508474349976,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,24.67615246772766,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,24.80030655860901,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,25.212631702423096,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,25.33901858329773,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,25.71576976776123,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,25.82926082611084,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,26.054243803024292,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,26.249537706375122,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,26.565780878067017,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,26.76902985572815,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,27.161484956741333,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,27.38961100578308,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,27.572598934173584,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,27.867531776428223,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,28.02463698387146,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,28.185643911361694,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,28.405521154403687,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,28.589659214019775,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,28.76469349861145,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,28.930448532104492,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,29.17677140235901,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,29.42948842048645,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,29.754783153533936,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,30.028712034225464,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,30.28026008605957,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,30.432224988937378,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,30.659518003463745,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,30.88423991203308,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,31.036902904510498,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,31.207406044006348,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,31.39661478996277,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,31.60912275314331,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,31.809427499771118,[],[],0,,,
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,32.188995599746704,[],[],0,,,
