Specification,NetworkFile,Epsilon,Delta,TimeTaken,Counterexample,FairRegion,FairRegionPercent
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,433.74456572532654,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,433.98734879493713,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,434.22710275650024,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,434.44502878189087,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,434.6886477470398,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,434.90692591667175,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,435.14838790893555,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,435.39220118522644,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,435.63714838027954,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,435.8957643508911,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,436.13761734962463,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,436.3802993297577,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,436.63341522216797,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,436.8740613460541,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,437.10945534706116,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,437.3064374923706,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,437.5588743686676,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,437.8003394603729,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,438.01114869117737,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,438.2617037296295,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,438.5593056678772,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,438.8284466266632,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,439.102023601532,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,439.3870859146118,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,439.63908791542053,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,439.91010785102844,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,440.1901376247406,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,440.84545278549194,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,441.14672088623047,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,441.43443870544434,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,441.79503560066223,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,442.0981206893921,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,442.4834158420563,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,442.7618017196655,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,443.37145161628723,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,443.8536567687988,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,444.6960997581482,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,445.5568826198578,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,446.38678884506226,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,447.0144877433777,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,447.7749788761139,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,448.3149561882019,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,448.72938442230225,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,449.23264741897583,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,449.5438332557678,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,449.80616092681885,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,450.09201407432556,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,450.3703739643097,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,450.69182991981506,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,450.98476481437683,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,451.2386066913605,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,451.5502858161926,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,451.85243701934814,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,452.1573781967163,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,452.41434717178345,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,452.71492743492126,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,452.9790372848511,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,453.2820782661438,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,453.5277752876282,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,453.7734661102295,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,453.99832797050476,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,454.2402536869049,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,454.50505661964417,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,454.8533823490143,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,455.0974612236023,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,455.60507106781006,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,455.8648672103882,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,456.11403012275696,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,456.36116003990173,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,456.5788469314575,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,456.8271107673645,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,457.04945158958435,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,457.29209566116333,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,457.5365777015686,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,457.77864360809326,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,457.97311758995056,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,458.21698570251465,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,458.470157623291,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,458.70460963249207,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,459.0025727748871,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,459.28388571739197,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,459.5330226421356,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,459.82326674461365,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,460.08824491500854,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,460.367693901062,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,460.65831875801086,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,460.9614157676697,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,461.19646978378296,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,461.50153970718384,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,461.7933168411255,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,462.06737661361694,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,462.35032534599304,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,462.6337625980377,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,462.86366963386536,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,463.1370048522949,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,463.3786005973816,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,463.68350481987,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,463.98277711868286,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,464.30719804763794,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,464.54336810112,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,465.15416526794434,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,465.4360990524292,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,465.7059543132782,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,466.0076012611389,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,466.2960572242737,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,466.5440912246704,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,466.8517870903015,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,467.136244058609,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,467.4528851509094,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,467.74542713165283,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,468.042160987854,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,468.3146948814392,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,468.6094138622284,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,468.8974370956421,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,469.18410205841064,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,469.47370195388794,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,469.7359356880188,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,470.0549919605255,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,470.340206861496,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,470.6404399871826,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,470.8521966934204,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,471.1047616004944,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,471.3629426956177,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,471.67270374298096,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,471.93051290512085,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,472.1585569381714,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,472.42124676704407,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,472.67973589897156,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,472.9114201068878,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,473.1776270866394,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,473.44681215286255,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,473.70068407058716,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,473.9946377277374,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,474.2516176700592,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,474.5141887664795,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,474.7555637359619,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,475.02272748947144,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,475.27072739601135,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,475.7668375968933,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,476.03275442123413,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,476.28667736053467,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,476.5078434944153,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,476.76405453681946,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,476.991970539093,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,477.2538843154907,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,477.51758313179016,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,477.80916714668274,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,478.0205342769623,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,478.2704122066498,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,478.52741527557373,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,478.7490429878235,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,478.99296712875366,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,479.20805311203003,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,479.4661772251129,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,479.7128441333771,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,479.9576940536499,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,480.1811809539795,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,480.42603182792664,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,480.6658179759979,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,480.9440460205078,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,481.1874210834503,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,481.43442702293396,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,481.6309051513672,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,481.8722913265228,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,482.11668133735657,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,482.3391172885895,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,482.58077120780945,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,482.8070321083069,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,483.0495882034302,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,483.29759430885315,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,483.5090992450714,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,483.7621281147003,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,484.00171089172363,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,484.4255712032318,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,484.67997121810913,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,484.9239921569824,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,485.1728079319,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,485.4178059101105,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,485.6693971157074,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,485.92575097084045,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,486.1573760509491,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,486.41822504997253,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,486.63546323776245,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,486.8940362930298,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,487.15350914001465,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,487.45021319389343,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,487.6529293060303,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,487.895583152771,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,488.1124041080475,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,488.3789482116699,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,488.6264560222626,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,488.8763349056244,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,489.0793218612671,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,489.35445404052734,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,489.6438522338867,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,489.8445031642914,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,490.09148597717285,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,490.3355362415314,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,490.56402826309204,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,490.8295884132385,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,491.0928645133972,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,491.3829367160797,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,491.672438621521,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,492.09607887268066,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,492.5498569011688,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,492.83952474594116,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,493.1886646747589,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,493.4135286808014,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,493.6909625530243,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,493.9840054512024,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,494.2525725364685,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,494.5259094238281,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,494.82473850250244,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,495.1512334346771,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,495.438250541687,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,495.7337486743927,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,496.0205388069153,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,496.31258392333984,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,496.59309697151184,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,496.79675102233887,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,497.04063391685486,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,497.2808458805084,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,497.4796612262726,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,497.72619223594666,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,497.96915555000305,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,498.1879394054413,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,498.42889428138733,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,498.64546632766724,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,498.88840317726135,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,499.1371970176697,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,499.3767840862274,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,499.5674967765808,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,499.8121569156647,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,500.27900767326355,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,500.47583389282227,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,500.7293379306793,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,501.0126459598541,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,501.22690987586975,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,501.47506189346313,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,501.7030565738678,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,501.99007749557495,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,502.23490357398987,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,502.4493987560272,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,502.7174286842346,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,502.969331741333,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,503.2141387462616,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,503.4337830543518,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,503.68453907966614,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,503.89420080184937,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,504.1495990753174,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,504.41007709503174,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,504.6529939174652,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,504.9324839115143,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,505.18021988868713,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,505.4200761318207,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,505.645042181015,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,505.88692021369934,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,506.13726711273193,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,506.35746121406555,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,506.7941372394562,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,507.07899808883667,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,507.3311629295349,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,507.57883477211,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,507.78950595855713,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,508.04126811027527,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,508.2824909687042,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,508.5601587295532,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,508.7693827152252,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,509.00951170921326,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,509.2497158050537,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,509.4714238643646,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,509.7132017612457,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,509.9516427516937,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,510.227068901062,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,510.471697807312,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,510.712614774704,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,510.9546368122101,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,511.1960349082947,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,511.44467997550964,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,511.7507541179657,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,511.99733710289,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,512.240177154541,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,512.4608674049377,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,512.7103295326233,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,512.950784444809,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,513.1491713523865,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,513.4847602844238,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,513.8750250339508,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,514.07421708107,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,514.3137311935425,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,514.5651531219482,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,514.7862911224365,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,515.0271773338318,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,515.2681014537811,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,515.4939415454865,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,515.7376537322998,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,515.9487226009369,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,516.2033166885376,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,516.4443228244781,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,516.6890530586243,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,516.9659609794617,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,517.2062067985535,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,517.4924826622009,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,517.6960246562958,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,517.9420266151428,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,518.1792225837708,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,518.432190656662,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,518.6821563243866,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,518.8969004154205,[],[],0
CEGFA,../../networks/german/german_bias_3_9_fc.onnx,,,519.1444375514984,[],[],0
